,date,text
0,Tue Jan 05 11:54:55 +0000 2021,"Karmienie piersią w miejscu publicznym jest OK:)
z: Hiacynta 
w: Sokołów Podlaski #karmieniepiersią
#karmięwszędzie https://t.co/VhwWL5CxHq"
1,Tue Jan 05 11:54:55 +0000 2021,"Karmienie piersią w miejscu publicznym jest OK:)
z: Hiacynta 
w: Sokołów Podlaski #karmieniepiersią
#karmięwszędzie https://t.co/VhwWL5CxHq"
2,Thu Dec 31 07:55:55 +0000 2020,"Ulotka z UK dla kobiet w ciazy przetlumaczona przez @drhalat
Jesli nie chcecie stac sie szczurzycami; na ktorych przeprowadzane sa eksperymenty jak zaleca CDC w USA lepiej stosowac zalecenia z UK.
#ciaza #KarmieniePiersia #szczepionka 
https://t.co/A2lS3g1AXa"
3,Wed Dec 30 12:00:41 +0000 2020,Wyłączne #karmieniepiersią znacznie zmniejsza śmiertelność niemowląt i dzieci do 2 rż.
4,Wed Dec 30 12:00:41 +0000 2020,Wyłączne #karmieniepiersią znacznie zmniejsza śmiertelność niemowląt i dzieci do 2 rż.
5,Thu Dec 31 07:55:55 +0000 2020,"Ulotka z UK dla kobiet w ciazy przetlumaczona przez @drhalat
Jesli nie chcecie stac sie szczurzycami; na ktorych przeprowadzane sa eksperymenty jak zaleca CDC w USA lepiej stosowac zalecenia z UK.
#ciaza #KarmieniePiersia #szczepionka 
https://t.co/A2lS3g1AXa"
6,Wed Dec 30 12:00:41 +0000 2020,Wyłączne #karmieniepiersią znacznie zmniejsza śmiertelność niemowląt i dzieci do 2 rż.
7,Wed Dec 30 12:00:41 +0000 2020,Wyłączne #karmieniepiersią znacznie zmniejsza śmiertelność niemowląt i dzieci do 2 rż.
8,Wed Dec 30 12:00:41 +0000 2020,Wyłączne #karmieniepiersią znacznie zmniejsza śmiertelność niemowląt i dzieci do 2 rż.
