,date,text
0,Wed Jan 06 12:33:04 +0000 2021,Dzień dobry wszystkim. #Kawa nr 1 :) https://t.co/IuB00gNZpZ
1,Wed Jan 06 12:33:04 +0000 2021,Dzień dobry wszystkim. #Kawa nr 1 :) https://t.co/IuB00gNZpZ
2,Wed Jan 06 10:33:15 +0000 2021,"Witajcie miłośnicy kawy 😀 👋

Dzisiaj przedstawiamy Wam kolejną kawę miesiąca ☕ 🖤; którą kupicie przez cały miesiąc z 20 % rabatem 😉 Więcej informacji 👇
https://t.co/5hiCawjaqU

Miłego dnia 😃☕

#kawa #Coffee https://t.co/SmnlUmk7Ih"
3,Wed Jan 06 10:14:23 +0000 2021,"Szwed zużywa rocznie  8 kg kawy 
duże potrzeby wynikają z położenia geograficznego.. Przez znaczną część roku sennie.. czasem nasłonecznienie przez 2h/dobę a na dalekiej północy czasem wcale
Dziś #Kawa z jajem  #wSzwecji #zimą ☃️#nabalkonie mam 👑 i 🧤 #rękawiceochronne
#rękawice https://t.co/qDjDxGBXIx"
4,Wed Jan 06 08:09:22 +0000 2021,Dzień dobry wszystkim. #Kawa nr 1 :) https://t.co/IuB00gNZpZ
5,Wed Jan 06 07:44:19 +0000 2021,"Witajcie miłośnicy kawy 😀 👋

Dzisiaj przedstawiamy Wam kolejną kawę miesiąca ☕ 🖤; którą kupicie przez cały miesiąc z 20 % rabatem 😉 Więcej informacji 👇
https://t.co/5hiCawjaqU

Miłego dnia 😃☕

#kawa #Coffee https://t.co/SmnlUmk7Ih"
6,Wed Jan 06 05:00:00 +0000 2021,Dzień dobry wszystkim. #Kawa nr 1 :) https://t.co/IuB00gNZpZ
7,Tue Jan 05 18:37:54 +0000 2021,"Nowy Rok 👉 Nowy Wypał 🔥☕
Data palenia 4.1.2021
Zasmakuj w świeżo palonej kawie
https://t.co/TgIzobYTsG
.
#kawazpodrozy #wypaltygodnia #swiezopalona #klubkawowy #kawa #freshroastedcoffee #coffee #coffeetime https://t.co/a2lqJaIFcv"
8,Tue Jan 05 11:29:56 +0000 2021,"Witajcie w kolejnym ""czy wiesz że"" 😃👋
Raz w miesiącu postaramy się napisać ciekawostkę o herbacie 🍵. Dzisiaj jest pierwsza z nich.

Trzeba przyznać; że wiek tych drzew 🌳🌳 jest imponujący 😲

Dobrego dnia kawosze 😀 ☕ 🍵
https://t.co/hplPEm0siS

#kawa #herbata #herbaty https://t.co/aXyd0s1h3q"
9,Tue Jan 05 08:26:28 +0000 2021,"Kawa świeżo wypalana to obecnie jedna z najbardziej pożądanych zalet kawy; ale jak mieć pewność; że mamy świeżą kawę w ręku a nie tylko paczkę z napisem świeżo palona? 
https://t.co/qktrqz4pH0
#coffeetime  #swiezowypalana #kawa #freshroast   #pijelokalne #kawazpalarnii https://t.co/xlu8xdBac6"
10,Tue Jan 05 06:35:27 +0000 2021,Dzień dobry wszystkim. #Kawa nr 1 :) https://t.co/NG1Dxf0kut
11,Tue Jan 05 06:34:58 +0000 2021,"Witajcie w kolejnym ""czy wiesz że"" 😃👋
Raz w miesiącu postaramy się napisać ciekawostkę o herbacie 🍵. Dzisiaj jest pierwsza z nich.

Trzeba przyznać; że wiek tych drzew 🌳🌳 jest imponujący 😲

Dobrego dnia kawosze 😀 ☕ 🍵
https://t.co/hplPEm0siS

#kawa #herbata #herbaty https://t.co/aXyd0s1h3q"
12,Tue Jan 05 06:10:31 +0000 2021,Dzień dobry wszystkim. #Kawa nr 1 :) https://t.co/NG1Dxf0kut
13,Tue Jan 05 05:43:32 +0000 2021,"Witajcie w kolejnym ""czy wiesz że"" 😃👋
Raz w miesiącu postaramy się napisać ciekawostkę o herbacie 🍵. Dzisiaj jest pierwsza z nich.

Trzeba przyznać; że wiek tych drzew 🌳🌳 jest imponujący 😲

Dobrego dnia kawosze 😀 ☕ 🍵
https://t.co/hplPEm0siS

#kawa #herbata #herbaty https://t.co/aXyd0s1h3q"
14,Tue Jan 05 04:59:00 +0000 2021,Dzień dobry wszystkim. #Kawa nr 1 :) https://t.co/NG1Dxf0kut
15,Mon Jan 04 11:40:18 +0000 2021,"Co sądzisz o takim pomyśle na zdjęcie rodzinne?

fot. 1 Million Pictures #genealogia #historia #kawa #przykawie #geny #rodzina #przodek #nostalgia #cytaty #ksiazki #milosc  #dzieci #nowy #rok #sylwester #przeszlosc #dziecinstwo https://t.co/tVVmWrldKC"
16,Mon Jan 04 09:17:30 +0000 2021,"Z rana kupując kawe w Mcdonalds usłyszałam od pracownika wydającego; że mam śliczną czapkę. 
Mała rzecz a cieszy ☺
#poranek #kawa #McDonalds https://t.co/JHBVCyt1qo"
17,Mon Jan 04 08:37:27 +0000 2021,Dzień dobry wszystkim. #Kawa nr 1 :) https://t.co/CgSeAWtGep
18,Mon Jan 04 07:51:35 +0000 2021,@anika1_2 Siema; milego dnia i #kawa😁😎😈☕👋
19,Mon Jan 04 07:50:25 +0000 2021,@magdaszostak1 @Polsport Sieeeeemmmaaannnnnooooo 😁😈👍😎👋☕#kawa Madzialeno 😎😈☕
