,date,text
0,Wed Jan 06 11:29:07 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
1,Wed Jan 06 11:29:07 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
2,Wed Jan 06 11:29:03 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
3,Wed Jan 06 11:19:10 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
4,Wed Jan 06 10:53:50 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
5,Wed Jan 06 10:47:59 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
6,Wed Jan 06 10:47:14 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
7,Wed Jan 06 10:41:53 +0000 2021,".@ZieloniWro wzywa https://t.co/KUqAbncnmY. @Lidl_Polska i #Biedronka do zaprzestania sprzedaży fajerwerków i przekazania tegorocznego zysku z tego procederu na rzecz organizacji opieki nad zwierzętami ❗
Dość zarabiania 💰 na krzywdzie zwierząt i ludzi
https://t.co/npPEB9GfLW"
8,Wed Jan 06 10:37:34 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
9,Wed Jan 06 10:30:26 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
10,Wed Jan 06 10:17:11 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
11,Wed Jan 06 10:12:44 +0000 2021,".@ZieloniWro wzywa https://t.co/KUqAbncnmY. @Lidl_Polska i #Biedronka do zaprzestania sprzedaży fajerwerków i przekazania tegorocznego zysku z tego procederu na rzecz organizacji opieki nad zwierzętami ❗
Dość zarabiania 💰 na krzywdzie zwierząt i ludzi
https://t.co/npPEB9GfLW"
12,Wed Jan 06 10:02:17 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
13,Wed Jan 06 10:01:47 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
14,Wed Jan 06 09:52:46 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
15,Wed Jan 06 09:13:03 +0000 2021,"prawi podawajcie dalej następna suka do #wyjebania na bruk
#biedronka https://t.co/fLD5aEHNqa"
16,Wed Jan 06 08:59:45 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
17,Wed Jan 06 08:37:45 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
18,Wed Jan 06 08:37:29 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
19,Wed Jan 06 08:08:01 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
20,Wed Jan 06 07:52:21 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
21,Wed Jan 06 07:41:27 +0000 2021,".@ZieloniWro wzywa https://t.co/KUqAbncnmY. @Lidl_Polska i #Biedronka do zaprzestania sprzedaży fajerwerków i przekazania tegorocznego zysku z tego procederu na rzecz organizacji opieki nad zwierzętami ❗
Dość zarabiania 💰 na krzywdzie zwierząt i ludzi
https://t.co/npPEB9GfLW"
22,Wed Jan 06 07:40:25 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
23,Wed Jan 06 07:34:30 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
24,Wed Jan 06 06:58:35 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
25,Wed Jan 06 06:25:46 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
26,Wed Jan 06 05:48:56 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
27,Wed Jan 06 05:34:15 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
28,Wed Jan 06 05:07:49 +0000 2021,"Hej; #Biedronka sprawa jest🙄
Łódź; Pabianicka 77; wtorek; g.18:30 https://t.co/Getz4YpZ8l"
29,Wed Jan 06 05:00:00 +0000 2021,"Już w połowie stycznia produkty @Vegebutcher trafią do sieci #Biedronka🌱
#thevegetarianbutcher #roślinnemięso
https://t.co/eDfG50N1sN https://t.co/IA4KxNHhCF"
