,date,text
0,Wed Dec 23 11:18:58 +0000 2020,"15 stycznia – ruszają zapisy na szczepienia przeciwko #COVID; zapowiedział @a_niedzielski; @MZ_GOV_PL; #kwarantanna; #koronawirus; #szczepionka; #COVID19  
https://t.co/p0qNPsQ1xd"
1,Wed Dec 23 11:18:58 +0000 2020,"15 stycznia – ruszają zapisy na szczepienia przeciwko #COVID; zapowiedział @a_niedzielski; @MZ_GOV_PL; #kwarantanna; #koronawirus; #szczepionka; #COVID19  
https://t.co/p0qNPsQ1xd"
2,Wed Dec 23 08:02:08 +0000 2020,W @jsw_sa odnotowano dziś 2 nowe przypadki zarażenia #koronawirus.em: 1 w #kopalnia #Pniówek i 1 w #Ruch Borynia. Od początku #epidemia zainfekowanych zostało 4589 pracowników #JSW; wyzdrowiało 4548 osób. Na #kwarantanna przebywa 75 osób.
3,Wed Dec 23 05:44:45 +0000 2020,"Mówię koledze; że jak wrócę z Niemiec samolotem po 28.12 to czeka mnie 10 dni domowej kwarantanny. Słyszę taki tekst: 
- Nie martw się. Mandela w izolacji spędził 27 lat; z czego 18 na wyspie. Assange przebywał 7 lat w ambasadzie Ekwadoru. 
#kwarantanna"
4,Tue Dec 22 23:26:25 +0000 2020,#kwarantanna dzień 14 https://t.co/x4iXicA6Hp
5,Tue Dec 22 23:25:18 +0000 2020,"W związku z #kwarantanna oraz zbliżającymi się świętami wydałam dziś #narodowerozporządzenie ☝️ skierowane do domowników:
poniedziałek #narodowesprzątanie
wtorek #narodowewypieki
środa #narodowegotowanie
czwartek #narodowespożywanie
Najważniejsza jest organizacja #narodowa 😜"
6,Tue Dec 22 23:20:22 +0000 2020,@AgnieszkaO2GA Ta #kwarantanna oznacza że osoba jej poddana oraz domownicy nie mogą przez określony czas opuszczać domu? Bo jakoś tam się już zgubiłem
7,Tue Dec 22 23:07:38 +0000 2020,"#kwarantanna dzień 13 nastąpił właśnie
Nauczyłam się machać z okna jak królowa angielska 🙈 😆"
8,Tue Dec 22 16:30:08 +0000 2020,#Pandemia z kapustą i grzybami https://t.co/JClxkqvcSf I #2020 #BożeNarodzenie #COVID #Kwarantanna #Rodzina #Rytuał #Święta #Wigilia https://t.co/aEfVGP3weK
9,Tue Dec 22 15:49:11 +0000 2020,"UWAGA‼
Bardzo ważne oświadczenie Polskiego Towarzystwa Psychiatrycznego... ⤵️ 🤣🤣🤣
#Covid #pandemia #kwarantanna https://t.co/nnD0dYiLgW"
10,Tue Dec 22 15:28:39 +0000 2020,O tym co konkretnie oznaczać dla nas będzie wprowadzana od 28 grudnia #kwarantannanarodowa informują dziś na blogu #HaloPrawo nasi eksperci prawni 📞⚖️👉https://t.co/ydCWJJdxCz #prawo #prawniknatelefon #przepisyprawa #poradyprawne #kwarantanna #obostrzenia #COVID19 #Sylwester https://t.co/XamsvZQ1Eu
11,Tue Dec 22 13:33:03 +0000 2020,@Backyardbadboy @Monika_Lind 🙈 🙈 🙈 🙈 #kwarantanna dzień 12 chcesz mnie zabić? 🤔 😆
12,Tue Dec 22 11:14:47 +0000 2020,Dworczyk poinformował dlaczego kasyna będą otwarte. To zmienia postać rzeczy! #kasyna #kościoły #kwarantanna https://t.co/7qnmxNPr4l
13,Tue Dec 22 10:55:08 +0000 2020,"""Warto przytoczyć ten podstawowy prawny; prawniczy argument. Nie może prawo wtórne omijać prawa pierwotnego. To tak jakby nad Konstytucją polską postawić jakąś ustawę albo postawić jakieś rozporządzenie. Tego u nas w porządku prawnym nie przewidujemy"" M.Morawiecki
#kwarantanna"
14,Tue Dec 22 09:18:59 +0000 2020,"#koronawirus #koronawiruspolska #koronawiruswpolsce #covid19 lub #covid20
GW:
""Horban o Polakach wracających z UK: Trwa dyskusja; czy nie zrobić #kwarantanna tym biedakom""
😏
Potrzebujecie tłumacza?
Jeszcze czegoś nie rozumiecie?
Jeszcze nie rozumiecie; że mają z was bekę? https://t.co/k0Po8dPF4j"
15,Tue Dec 22 08:58:35 +0000 2020,.@MSZ_RP apeluje o unikanie podróży zagranicznych; które nie są konieczne. #koronawirus #kwarantanna #COVIDー19  https://t.co/tFjD0DB1Co
16,Tue Dec 22 07:49:18 +0000 2020,W @jsw_sa odnotowano dziś 5 nowych przypadków zarażenia #koronawirus.em: 4 w #kopalnia #Budryk i 1 w #Ruch.u #Borynia. Od początku #epidemia zainfekowanych zostało 4587 pracowników #JSW; wyzdrowiało 4546 osób. Na #kwarantanna przebywa 69 osób.
17,Tue Dec 22 06:44:59 +0000 2020,Brak kwarantanny dla studentów po powrocie z zagranicy😁🥰🥰🥰 #uff #kwarantanna https://t.co/HiktIXSry4
18,Tue Dec 22 06:19:09 +0000 2020,"Negatywny wynik testu na koronawirusa; dowód odporności lub dowód szczepienia. Wszystko wskazuje na to; że od #stycznia wjazd do #Niemiec bez tych dokumentów będzie niemożliwy.

https://t.co/ttm7AzKpyI

#Corona #Niemcy #Kwarantanna #Test #WjazdDoNiemiec"
19,Mon Dec 21 22:14:16 +0000 2020,"Dostałam 20 dniową kwarantanne. Do końca pozostało 14 dni
#kwarantanna"
20,Mon Dec 21 21:31:28 +0000 2020,@Ika_SS6 😂😂😂😂😂 #kwarantanna dzień 11
21,Mon Dec 21 21:07:33 +0000 2020,@a81_biel #kwarantanna dzień 11 więc chętnych nie brakuje do pomocy 😆 z nudów szukają zajęcia więc im pomogłam 😜
22,Mon Dec 21 20:37:10 +0000 2020,@PistoleroK @SimonTemplarTS 😂😂😂😂😂 Uwierz siedzimy #kwarantanna dzień 11 każdy szuka zajęcia
23,Mon Dec 21 17:38:45 +0000 2020,"W związku z #kwarantanna oraz zbliżającymi się świętami wydałam dziś #narodowerozporządzenie ☝️ skierowane do domowników:
poniedziałek #narodowesprzątanie
wtorek #narodowewypieki
środa #narodowegotowanie
czwartek #narodowespożywanie
Najważniejsza jest organizacja #narodowa 😜"
24,Mon Dec 21 17:26:18 +0000 2020,".@PanoramaTvp2 | Zawieszanie lotów; #kwarantanna; testy;  zamykanie granic - kolejne kraje reagują na informacje o mutacji #koronawirus.a; która pojawiła się na 🇬🇧Wyspach Brytyjskich. 

✈️Ostatnie loty stamtąd do Polski będą przyjmowane do północy.🕛
https://t.co/s626vdfdW9"
25,Mon Dec 21 14:28:03 +0000 2020,"W związku z #kwarantanna oraz zbliżającymi się świętami wydałam dziś #narodowerozporządzenie ☝️ skierowane do domowników:
poniedziałek #narodowesprzątanie
wtorek #narodowewypieki
środa #narodowegotowanie
czwartek #narodowespożywanie
Najważniejsza jest organizacja #narodowa 😜"
26,Mon Dec 21 12:40:14 +0000 2020,"Wciąż wielu Polaków w Holandii szykuje się do wyjazdu na Święta do Polski. A ci w kraju - do odwiedzin znajomych w Holandii. Dostaliśmy wiele pytań o kwarantannę i tranzyt przez #Niemcy. Odpowiadamy na pytania czytelników
#swieta2020 
#kwarantanna #COVID
https://t.co/oHOBgFSyKq"
27,Mon Dec 21 12:34:52 +0000 2020,"Wciąż wielu Polaków w Holandii szykuje się do wyjazdu na Święta do Polski. A ci w kraju - do odwiedzin znajomych w Holandii. Dostaliśmy wiele pytań o kwarantannę i tranzyt przez #Niemcy. Odpowiadamy na pytania czytelników
#swieta2020 
#kwarantanna #COVID
https://t.co/oHOBgFSyKq"
28,Mon Dec 21 12:03:40 +0000 2020,"Rzecznik rządu @PiotrMuller: Nie planujemy wprowadzania #kwarantanna dla przybywających do Polski z #UE #COVID19 #koronawirus #SARS_CoV_2

https://t.co/kT0mpanm3p"
29,Mon Dec 21 10:47:39 +0000 2020,Czy powstanie Narodowy Centralny Rejestr Osób Przybyłych z Wielkiej Brytanii? #koronawirus #KoronawirusWPolsce #koronawiruspolska #zajob #kwarantannanarodowa #kwarantanna
30,Mon Dec 21 09:58:52 +0000 2020,Po raz pierwszy w moim dorosłym życiu mam głębokie poczucie; że obecne państwo nie jest moim państwem; lecz państwem obcym; wrogim; okupacyjnym. Smutne w chuj ☹️ #zajob #koronawiruswpolsce #koronawirus #koronawiruspolska #kwarantannanarodowa #kwarantanna
