,date,text
0,Tue Dec 22 22:33:25 +0000 2020,"PŁYTY CD W BIEDRONCE - 75% RABATU NA DRUGĄ!
Mega polecam; kupilam w sumie 6 płyt za jakies 75 ziko (2 płyty po 20 zł/jedna - 25 zł za 2) jak się nie mylę; dużo nowych wydań; np Ariana ""Positions"" lub Sam Smith ""Love Goes"" za 40 zł! #rt #ARIANAGRANDE #SamSmith #biedronka #promocja"
1,Tue Dec 22 22:33:25 +0000 2020,"PŁYTY CD W BIEDRONCE - 75% RABATU NA DRUGĄ!
Mega polecam; kupilam w sumie 6 płyt za jakies 75 ziko (2 płyty po 20 zł/jedna - 25 zł za 2) jak się nie mylę; dużo nowych wydań; np Ariana ""Positions"" lub Sam Smith ""Love Goes"" za 40 zł! #rt #ARIANAGRANDE #SamSmith #biedronka #promocja"
2,Tue Dec 22 19:19:10 +0000 2020,"PŁYTY CD W BIEDRONCE - 75% RABATU NA DRUGĄ!
Mega polecam; kupilam w sumie 6 płyt za jakies 75 ziko (2 płyty po 20 zł/jedna - 25 zł za 2) jak się nie mylę; dużo nowych wydań; np Ariana ""Positions"" lub Sam Smith ""Love Goes"" za 40 zł! #rt #ARIANAGRANDE #SamSmith #biedronka #promocja"
3,Tue Dec 22 17:17:06 +0000 2020,W dniach poprzedzających Boże Narodzenie godziny pracy sklepów #Biedronka zostaną wydłużone. Sprawdźcie gdzie i o ile. Szczegóły: https://t.co/C5CyHO57mC
4,Tue Dec 22 12:46:43 +0000 2020,"Według .@BiedronkaOffic Kukurydza to Buraki a do tego Czerwone i .. Gotowane.. - ""Czego nie rozumiesz""?:):) #biedronka https://t.co/azOQiBcYGz"
5,Mon Dec 21 20:06:55 +0000 2020,"#Ostrzeżenie od @AR56201❗️
Uważajcie!
Każdy #konkurs jest kuszący; ale nie każdy prawdziwy i uczciwy! Tym razem oszuści ""losowo"" oferują do wygrania karty #Biedronka; a finalnie...
Zapoznajcie się koniecznie👇
POZOSTAŃ BEZPIECZNY; apeluje #AR56201👍
RT; wskazany.
#bezpieczeństwo https://t.co/WnZXmBgAsH"
6,Mon Dec 21 18:56:47 +0000 2020,Proszę przestać się ośmieszać; robicie z ludzi idiotow bardzo dobrze postąpił UOKiK👏👏 oby więcej taki akcji #UOKiK #Jeronimo #Biedronka #JerónimoMartinsPolska #POLSKA #przedsiebiorcy https://t.co/ADJkqZiogy
7,Mon Dec 21 18:36:33 +0000 2020,"Uwaga na fałszywy konkurs ‼‼‼

Do wygrania karty do #Biedronka

Żąda podania numeru karty płatniczej 💳

link: hxxxs://premiumwinnersnow.com

CC: @darek_tt @suskiDlaWas @CERT_OPL @CERT_Polska @RCB_RP @Sekurak @InfZakladowy @ostrzegamy 

POZOSTAŃ BEZPIECZNY 🔐 https://t.co/Wtz5aKvg1L"
8,Mon Dec 21 16:10:51 +0000 2020,Biedronkowe zakupy - będzie co oglądać w najbliższym czasie. ☺️📀📺🎞️ #biedronka #dvd #filmy https://t.co/9mJR5EIm0C
9,Mon Dec 21 15:19:16 +0000 2020,"Galerie pod kluczem; UOKIK każe Biedronkę
➡️Przegląd tygodnia 14-20 grudnia.⬅️
Rząd zamyka galerie handlowe; a UOKIK nakłada rekordową karę na Biedronkę. I przygląda się pozostałym sieciom handlowym.
#przeglądtygodnia #franchising #stava  #uokik #biedronka
https://t.co/nMW7qdLmnO https://t.co/xntavA58JR"
10,Mon Dec 21 14:36:44 +0000 2020,"za dwie płyty: Viki i Sanah zapłaciłam 25 zł; bo był jeszcze jakiś rabat 15 
#biedronka"
11,Mon Dec 21 12:51:31 +0000 2020,"#Biedronka: Wynagrodzenie pracowników sieci wzrośnie o 200 zł mies. od stycznia
https://t.co/KnnWI88inG"
12,Mon Dec 21 12:12:39 +0000 2020,"@wirtualnapolska pisze o podwyżkach w #Biedronka. Od stycznia pracownicy sklepów i centrów dystrybucjyjnych dostana po 200 zł brutto więcej.  #handel #FMCG 
https://t.co/xjRGusI7Hr"
13,Mon Dec 21 12:01:11 +0000 2020,"@wirtualnapolska pisze o podwyżkach w #Biedronka. Od stycznia pracownicy sklepów i centrów dystrybucjyjnych dostana po 200 zł brutto więcej.  #handel #FMCG 
https://t.co/xjRGusI7Hr"
