,date,text
0,Tue Jan 19 09:09:27 +0000 2021,Iga Świątek rozmawiała z dziećmi z Wioski Dziecięcej SOS w Biłgoraju  #miastoBiłgoraj  #Biłgoraj #wioskadziecięcasos #wioskadziecięca #igaświątek  https://t.co/DkR14LTVhT
1,Tue Jan 19 09:09:27 +0000 2021,Iga Świątek rozmawiała z dziećmi z Wioski Dziecięcej SOS w Biłgoraju  #miastoBiłgoraj  #Biłgoraj #wioskadziecięcasos #wioskadziecięca #igaświątek  https://t.co/DkR14LTVhT
2,Mon Jan 18 19:22:12 +0000 2021,"Wielką Honorową Nagrodę Sportową #PKOl w kategorii Sportowiec 2020 Roku otrzymała @iga_swiatek; zwyciężczyni zeszłorocznego French Open!

Gratulujemy!

#WielkaHonorowaNagrodaSportowa
#IgaSwiatek
#tenis
#jestesmyjednadruzyna
#TeamPolska
---
@PKN_ORLEN
@totalizator_sp 
@Grupa_Enea https://t.co/QwNud1mI1H"
3,Mon Jan 18 18:48:29 +0000 2021,"Wielką Honorową Nagrodę Sportową #PKOl w kategorii Sportowiec 2020 Roku otrzymała @iga_swiatek; zwyciężczyni zeszłorocznego French Open!

Gratulujemy!

#WielkaHonorowaNagrodaSportowa
#IgaSwiatek
#tenis
#jestesmyjednadruzyna
#TeamPolska
---
@PKN_ORLEN
@totalizator_sp 
@Grupa_Enea https://t.co/QwNud1mI1H"
4,Mon Jan 18 18:47:43 +0000 2021,"Wielką Honorową Nagrodę Sportową #PKOl w kategorii Sportowiec 2020 Roku otrzymała @iga_swiatek; zwyciężczyni zeszłorocznego French Open!

Gratulujemy!

#WielkaHonorowaNagrodaSportowa
#IgaSwiatek
#tenis
#jestesmyjednadruzyna
#TeamPolska
---
@PKN_ORLEN
@totalizator_sp 
@Grupa_Enea https://t.co/QwNud1mI1H"
5,Fri Jan 15 09:42:05 +0000 2021,Exakluzywny wywiad z .@iga_swiatek #IgaSwiatek https://t.co/rEpenLkNlg https://t.co/U6M1SJ0cxn
6,Fri Jan 15 09:42:05 +0000 2021,Exakluzywny wywiad z .@iga_swiatek #IgaSwiatek https://t.co/rEpenLkNlg https://t.co/U6M1SJ0cxn
7,Mon Jan 18 19:22:12 +0000 2021,"Wielką Honorową Nagrodę Sportową #PKOl w kategorii Sportowiec 2020 Roku otrzymała @iga_swiatek; zwyciężczyni zeszłorocznego French Open!

Gratulujemy!

#WielkaHonorowaNagrodaSportowa
#IgaSwiatek
#tenis
#jestesmyjednadruzyna
#TeamPolska
---
@PKN_ORLEN
@totalizator_sp 
@Grupa_Enea https://t.co/QwNud1mI1H"
8,Fri Jan 15 09:42:05 +0000 2021,Exakluzywny wywiad z .@iga_swiatek #IgaSwiatek https://t.co/rEpenLkNlg https://t.co/U6M1SJ0cxn
9,Mon Jan 18 18:48:29 +0000 2021,"Wielką Honorową Nagrodę Sportową #PKOl w kategorii Sportowiec 2020 Roku otrzymała @iga_swiatek; zwyciężczyni zeszłorocznego French Open!

Gratulujemy!

#WielkaHonorowaNagrodaSportowa
#IgaSwiatek
#tenis
#jestesmyjednadruzyna
#TeamPolska
---
@PKN_ORLEN
@totalizator_sp 
@Grupa_Enea https://t.co/QwNud1mI1H"
10,Fri Jan 15 09:42:05 +0000 2021,Exakluzywny wywiad z .@iga_swiatek #IgaSwiatek https://t.co/rEpenLkNlg https://t.co/U6M1SJ0cxn
11,Mon Jan 18 18:47:43 +0000 2021,"Wielką Honorową Nagrodę Sportową #PKOl w kategorii Sportowiec 2020 Roku otrzymała @iga_swiatek; zwyciężczyni zeszłorocznego French Open!

Gratulujemy!

#WielkaHonorowaNagrodaSportowa
#IgaSwiatek
#tenis
#jestesmyjednadruzyna
#TeamPolska
---
@PKN_ORLEN
@totalizator_sp 
@Grupa_Enea https://t.co/QwNud1mI1H"
12,Fri Jan 15 09:42:05 +0000 2021,Exakluzywny wywiad z .@iga_swiatek #IgaSwiatek https://t.co/rEpenLkNlg https://t.co/U6M1SJ0cxn
13,Fri Jan 15 09:42:05 +0000 2021,Exakluzywny wywiad z .@iga_swiatek #IgaSwiatek https://t.co/rEpenLkNlg https://t.co/U6M1SJ0cxn
14,Fri Jan 15 09:42:05 +0000 2021,Exakluzywny wywiad z .@iga_swiatek #IgaSwiatek https://t.co/rEpenLkNlg https://t.co/U6M1SJ0cxn
