,date,text
0,Mon Jan 11 09:35:01 +0000 2021,"#Poniedziałek 11.01.2021
Miło Cię widzieć :D
Danie dnia:
- Pomidorowa 4;00 zł
- Pierogi z mięsem 8szt/12;00 zł
- Szarlotka 8;00 zł
https://t.co/GwHA4hJVZm
#Augustów #jedzenie #obiad #restauracja #Polska #Podlasie #zupa #pomidorowa #pierogi #mięsem #szarlotka #jabłkami #ciasto https://t.co/ru7eLo2Dvz"
1,Mon Jan 11 09:35:01 +0000 2021,"#Poniedziałek 11.01.2021
Miło Cię widzieć :D
Danie dnia:
- Pomidorowa 4;00 zł
- Pierogi z mięsem 8szt/12;00 zł
- Szarlotka 8;00 zł
https://t.co/GwHA4hJVZm
#Augustów #jedzenie #obiad #restauracja #Polska #Podlasie #zupa #pomidorowa #pierogi #mięsem #szarlotka #jabłkami #ciasto https://t.co/ru7eLo2Dvz"
2,Fri Jan 08 16:08:03 +0000 2021,@Mishkaaaa Ile trzeba #pomidorowa
3,Fri Jan 08 16:08:03 +0000 2021,@Mishkaaaa Ile trzeba #pomidorowa
4,Fri Jan 08 16:08:03 +0000 2021,@Mishkaaaa Ile trzeba #pomidorowa
5,Fri Jan 08 16:08:03 +0000 2021,@Mishkaaaa Ile trzeba #pomidorowa
