,date,text
0,Mon Dec 28 20:28:49 +0000 2020,Pasta z pomidorów i makreli do chleba #pasta #dochleba #pomidorowa #przepisy #kuchnia #gotowanie https://t.co/94qQ5KGQU8
1,Mon Dec 28 20:28:49 +0000 2020,Pasta z pomidorów i makreli do chleba #pasta #dochleba #pomidorowa #przepisy #kuchnia #gotowanie https://t.co/94qQ5KGQU8
2,Fri Dec 25 17:29:17 +0000 2020,Przejmujemy sondę #pomidorowa https://t.co/S0U2GP2xAO
3,Fri Dec 25 17:29:17 +0000 2020,Przejmujemy sondę #pomidorowa https://t.co/S0U2GP2xAO
4,Fri Dec 25 17:29:17 +0000 2020,Przejmujemy sondę #pomidorowa https://t.co/S0U2GP2xAO
5,Fri Dec 25 17:29:17 +0000 2020,Przejmujemy sondę #pomidorowa https://t.co/S0U2GP2xAO
