,date,text
0,Wed Dec 30 12:21:32 +0000 2020,Domówki; przyjęcia; office party...teraz bardzo modne. Roślinne przekąski od Vivery są idealne; żeby dać szansę każdemu; aby ograniczyć mięso w diecie. #vege https://t.co/6j6kyaJ2Ni
1,Wed Dec 30 12:21:32 +0000 2020,Domówki; przyjęcia; office party...teraz bardzo modne. Roślinne przekąski od Vivery są idealne; żeby dać szansę każdemu; aby ograniczyć mięso w diecie. #vege https://t.co/6j6kyaJ2Ni
2,Wed Dec 30 11:55:10 +0000 2020,Domówki; przyjęcia; office party...teraz bardzo modne. Roślinne przekąski od Vivery są idealne; żeby dać szansę każdemu; aby ograniczyć mięso w diecie. #vege https://t.co/6j6kyaJ2Ni
3,Wed Dec 30 11:54:29 +0000 2020,Domówki; przyjęcia; office party...teraz bardzo modne. Roślinne przekąski od Vivery są idealne; żeby dać szansę każdemu; aby ograniczyć mięso w diecie. #vege https://t.co/6j6kyaJ2Ni
4,Tue Dec 29 10:42:43 +0000 2020,Domówki; przyjęcia; office party...teraz bardzo modne. Roślinne przekąski od Vivery są idealne; żeby dać szansę każdemu; aby ograniczyć mięso w diecie. #vege https://t.co/JgEWtSN3kB
5,Tue Dec 29 09:05:48 +0000 2020,Domówki; przyjęcia; office party...teraz bardzo modne. Roślinne przekąski od Vivery są idealne; żeby dać szansę każdemu; aby ograniczyć mięso w diecie. #vege https://t.co/JgEWtSN3kB
6,Tue Dec 29 09:05:25 +0000 2020,Domówki; przyjęcia; office party...teraz bardzo modne. Roślinne przekąski od Vivery są idealne; żeby dać szansę każdemu; aby ograniczyć mięso w diecie. #vege https://t.co/JgEWtSN3kB
7,Sat Dec 26 13:52:59 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
8,Fri Dec 25 22:00:43 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
9,Fri Dec 25 20:39:30 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
10,Fri Dec 25 19:29:20 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
11,Fri Dec 25 18:40:17 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
12,Fri Dec 25 17:57:14 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
13,Fri Dec 25 17:31:29 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
14,Fri Dec 25 17:26:13 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
15,Fri Dec 25 17:00:08 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
16,Fri Dec 25 16:57:30 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
17,Fri Dec 25 16:56:41 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
18,Fri Dec 25 16:51:16 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
19,Fri Dec 25 16:41:19 +0000 2020,Czas na świąteczny hejcik. Tym razem padło na @Zieloni za promocję Świąt w stylu #vege. https://t.co/JojHeOy2IJ
20,Thu Dec 24 10:45:52 +0000 2020,Życzymy Wam spokoju i radości w świątecznym czasie; rodzinnej atmosfery i...żeby zwierzęta; które w Wigilię mówią ludzkim głosem; powiedziały Wam; żebyście je kochali i się o nie troszczyli💚 aaa; no i żebyście znaleźli piękne prezenty pod swoimi choinkami🎅🏼🎁 #vege https://t.co/ydzET5bSPC
